Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Credit_Score,Age,Existing_Loans,Property_Area,Debt_to_Income,Loan_Status
Female,Yes,0,Graduate,No,44319,16137,14.6,300.0,1.0,787,42,1,Semiurban,0.0805,Y
Female,Yes,0,Graduate,No,85577,42200,27.6,360.0,1.0,760,46,0,Urban,0.06,Y
Male,Yes,1,Graduate,,54252,23838,7.6,360.0,1.0,725,29,0,Rural,0.027,Y
Male,Yes,2,Graduate,No,57697,12655,21.3,360.0,1.0,804,47,2,Urban,0.0841,Y
Male,Yes,0,Graduate,No,40789,0,25.9,240.0,0.0,586,31,0,Semiurban,0.2646,N
Male,Yes,1,Graduate,No,65929,0,7.1,300.0,1.0,838,30,0,Urban,0.0359,Y
Male,No,2,Graduate,No,51594,0,8.6,300.0,1.0,774,47,0,Urban,0.0556,Y
,No,1,Graduate,No,45343,0,19.5,120.0,1.0,596,45,0,Urban,0.3584,Y
Female,Yes,0,Graduate,No,30591,44852,47.7,360.0,0.0,578,43,0,Semiurban,0.1756,Y
Male,Yes,1,Graduate,No,41907,0,41.3,360.0,1.0,739,26,2,Semiurban,0.2737,Y
Male,Yes,1,Graduate,No,25854,0,13.9,360.0,1.0,647,34,0,Semiurban,0.1493,Y
Male,Yes,1,Graduate,No,43475,12960,46.8,240.0,1.0,807,46,2,Urban,0.3455,Y
Male,Yes,1,Not Graduate,No,46372,12751,16.6,360.0,0.0,412,63,0,Rural,0.078,N
Male,Yes,3+,Graduate,No,13330,11700,16.5,360.0,0.0,662,58,2,Urban,0.1831,N
Male,Yes,0,Graduate,No,39531,18635,21.3,240.0,1.0,772,33,2,Urban,0.1526,Y
Male,No,3+,Not Graduate,No,24638,0,33.2,300.0,1.0,531,31,0,Semiurban,0.4492,Y
Female,Yes,0,Graduate,No,56915,0,13.9,300.0,0.0,599,57,1,Rural,0.0814,Y
Female,Yes,1,Not Graduate,No,60997,23570,15.8,300.0,1.0,671,45,0,Urban,0.0623,Y
Female,Yes,0,Graduate,No,35840,32720,9.5,360.0,0.0,718,33,2,Semiurban,0.0385,Y
Male,No,0,Graduate,No,58367,0,24.8,300.0,1.0,635,39,2,Semiurban,0.1416,Y
Male,No,,Graduate,No,59607,0,35.2,360.0,0.0,662,24,0,Rural,0.164,N
Male,Yes,1,Graduate,No,39543,32769,36.5,300.0,1.0,800,49,0,Urban,0.1683,Y
Male,No,0,Graduate,No,95525,0,8.8,240.0,1.0,675,53,1,Semiurban,0.0384,Y
Male,Yes,0,Graduate,No,30868,17656,16.0,360.0,1.0,827,55,1,Urban,0.0916,Y
Female,No,0,Graduate,No,92567,0,42.4,240.0,,673,50,0,Urban,0.1909,Y
Female,No,3+,Not Graduate,No,39632,0,23.1,360.0,1.0,830,34,0,Urban,0.1619,Y
Male,Yes,2,Graduate,No,29095,29970,20.5,180.0,1.0,850,48,2,Rural,0.1928,Y
Male,No,0,Graduate,Yes,37206,0,20.2,360.0,,794,54,0,Urban,0.1508,Y
Female,Yes,2,Graduate,No,25599,15507,27.8,360.0,1.0,765,48,0,Rural,0.1879,Y
Male,Yes,3+,Graduate,No,65662,41670,23.8,300.0,0.0,547,47,0,Urban,0.0739,N
Male,Yes,0,Not Graduate,Yes,19903,48698,14.2,180.0,1.0,850,40,0,Rural,0.115,Y
Male,,1,Graduate,No,88859,0,34.1,360.0,1.0,790,28,1,Semiurban,0.1066,Y
Female,Yes,0,Graduate,No,27780,41660,9.8,240.0,1.0,669,58,1,Urban,0.0588,Y
Female,Yes,1,Graduate,Yes,67395,14401,44.4,360.0,1.0,845,38,1,Semiurban,0.1508,Y
Male,No,0,Not Graduate,No,44896,0,11.7,360.0,1.0,720,51,1,Urban,0.0724,Y
Female,Yes,0,Graduate,No,50788,19780,27.9,360.0,1.0,771,65,2,Urban,0.1098,Y
Female,Yes,0,Graduate,Yes,33024,44096,18.2,360.0,1.0,673,48,0,Semiurban,0.0656,Y
Male,Yes,0,Graduate,Yes,52913,27353,15.1,240.0,0.0,506,51,0,Semiurban,0.0784,N
Male,Yes,2,Graduate,Yes,47453,26840,45.4,360.0,0.0,510,28,0,Semiurban,0.1697,N
Male,Yes,0,Graduate,No,21398,28190,31.4,240.0,1.0,676,30,2,Rural,0.2638,Y
Female,Yes,0,Graduate,No,27412,0,19.4,240.0,1.0,756,52,1,Urban,0.2949,Y
Male,No,2,Not Graduate,No,33845,0,57.2,360.0,1.0,683,32,0,Rural,0.4694,Y
Female,No,0,Graduate,Yes,30409,0,36.2,360.0,0.0,519,23,0,Rural,0.3307,N
Male,Yes,0,Graduate,Yes,82984,13880,12.4,360.0,1.0,624,21,2,Urban,0.0356,Y
Female,Yes,3+,Graduate,No,44512,0,5.2,360.0,1.0,824,36,0,Urban,0.0324,Y
Male,Yes,2,Graduate,No,30051,0,21.4,360.0,1.0,699,35,0,Semiurban,0.1978,Y
Male,Yes,0,Graduate,No,34704,35932,46.1,240.0,0.0,414,49,1,Semiurban,0.2719,N
Female,Yes,0,Graduate,Yes,34467,37262,29.0,360.0,1.0,709,27,2,Urban,0.1123,Y
Female,Yes,3+,Graduate,No,38406,30498,51.6,180.0,1.0,673,53,0,Urban,0.416,Y
Female,No,0,Graduate,No,25909,0,14.0,240.0,0.0,608,25,2,Semiurban,0.2251,N
Male,Yes,0,Graduate,Yes,29526,4491,18.7,360.0,1.0,659,25,0,Semiurban,0.1527,Y
Female,Yes,0,Graduate,No,65076,40040,19.0,360.0,1.0,826,40,1,Urban,0.0502,Y
Male,No,0,Graduate,No,48663,0,23.2,360.0,1.0,696,39,1,Rural,0.1324,Y
Male,No,1,Graduate,Yes,41103,0,31.8,300.0,1.0,691,44,2,Semiurban,0.2579,Y
Male,Yes,2,Graduate,No,44414,13179,53.5,360.0,1.0,682,25,0,Urban,0.258,Y
Male,No,3+,Graduate,No,43357,0,60.7,360.0,1.0,753,42,1,Semiurban,0.3889,Y
Male,Yes,2,Not Graduate,No,39952,11514,54.6,300.0,1.0,746,21,1,Urban,0.3536,Y
Female,,0,Graduate,No,57443,0,30.0,240.0,1.0,675,21,2,Semiurban,0.2176,Y
Male,Yes,0,Graduate,No,55358,24809,16.4,240.0,0.0,592,58,1,Urban,0.0852,Y
Female,No,3+,Not Graduate,No,20214,0,,300.0,1.0,687,50,0,Urban,0.3793,Y
Male,No,0,Graduate,No,41532,0,29.8,180.0,1.0,786,38,0,Urban,0.3986,Y
,No,0,Not Graduate,No,20891,0,21.8,300.0,1.0,594,21,2,Urban,0.3478,Y
Male,No,3+,Graduate,Yes,60949,0,11.6,360.0,1.0,679,33,2,Semiurban,0.0529,Y
Female,Yes,1,Graduate,No,65110,0,15.2,360.0,1.0,692,43,0,Semiurban,0.0648,Y
Female,Yes,0,Graduate,No,32683,70595,33.8,360.0,1.0,836,33,0,Urban,0.0909,Y
Female,Yes,2,Graduate,No,41841,49797,17.3,300.0,1.0,816,55,1,Urban,0.0629,Y
Female,No,3+,Not Graduate,No,15433,0,20.4,120.0,0.0,625,45,0,Rural,1.1015,N
Male,No,0,Graduate,No,72142,0,,300.0,,621,28,0,Urban,0.0887,Y
Male,Yes,2,Graduate,Yes,63249,39600,11.8,360.0,1.0,715,21,0,Urban,0.0319,Y
Female,No,0,Graduate,No,78830,0,18.1,180.0,1.0,850,48,1,Semiurban,0.1276,Y
Male,No,0,Graduate,No,93272,0,15.3,240.0,1.0,697,47,2,Rural,0.0683,Y
Male,No,3+,Graduate,No,24051,0,13.3,360.0,1.0,722,46,0,Rural,0.1536,Y
Male,No,3+,Graduate,No,69149,0,10.6,240.0,1.0,727,57,3,Semiurban,0.0639,Y
Female,Yes,0,Graduate,No,92935,0,18.9,360.0,1.0,634,43,1,Urban,0.0565,Y
Male,Yes,0,Not Graduate,No,21009,21493,29.1,300.0,1.0,637,39,2,Semiurban,0.2282,Y
Male,Yes,0,Graduate,No,40717,21728,39.3,360.0,1.0,637,46,0,Urban,0.1748,Y
Male,Yes,1,Graduate,No,36986,25047,8.7,360.0,1.0,683,52,0,Urban,0.039,Y
Male,Yes,0,Graduate,No,68032,0,52.7,180.0,,750,46,0,Semiurban,0.4303,Y
Male,,0,Not Graduate,No,13400,0,23.9,300.0,1.0,725,38,0,Semiurban,0.5945,Y
Male,No,0,Graduate,No,109972,0,10.2,300.0,1.0,756,49,3,Urban,0.0309,Y
Female,Yes,0,Graduate,No,41929,5993,15.8,360.0,0.0,784,39,2,Urban,0.0916,Y
Male,Yes,0,Not Graduate,No,70126,23667,6.5,360.0,1.0,850,33,2,Rural,0.0193,Y
Male,Yes,2,Graduate,No,43040,19734,7.6,360.0,0.0,598,39,0,Rural,0.0336,N
Female,Yes,0,Graduate,No,56730,13395,56.4,300.0,1.0,793,34,0,Semiurban,0.2681,Y
Male,Yes,0,Graduate,No,13895,0,13.2,360.0,1.0,769,37,0,Semiurban,0.2639,Y
Male,Yes,2,Not Graduate,No,36591,40102,27.7,180.0,1.0,807,29,2,Rural,0.2007,Y
Female,Yes,1,Not Graduate,Yes,67770,47970,18.8,120.0,1.0,804,49,0,Semiurban,0.1354,Y
Male,Yes,0,Not Graduate,Yes,51245,7521,20.3,240.0,1.0,662,40,3,Semiurban,0.1439,N
Female,Yes,0,Graduate,Yes,19567,17110,25.0,,1.0,850,46,0,Urban,0.1893,Y
Female,Yes,1,Graduate,No,45739,0,5.8,360.0,0.0,728,43,0,Urban,0.0352,Y
Female,Yes,0,Graduate,No,29455,67321,44.3,300.0,1.0,797,28,2,Semiurban,0.1526,Y
Male,,2,Not Graduate,No,28206,12431,18.9,360.0,1.0,772,53,2,Urban,0.1292,Y
Male,Yes,0,Not Graduate,No,20737,0,14.8,300.0,1.0,746,36,1,Urban,0.2379,Y
Male,No,0,Graduate,,60437,0,26.6,360.0,1.0,728,34,2,Semiurban,0.1223,Y
Male,Yes,0,Graduate,No,77382,0,13.0,360.0,1.0,781,40,3,Urban,0.0467,Y
Female,Yes,1,Graduate,No,128037,18084,22.8,360.0,1.0,733,41,2,Rural,0.0433,Y
Male,No,3+,Graduate,No,21226,0,18.2,360.0,1.0,744,67,2,Urban,0.2382,Y
Male,Yes,0,Graduate,No,65100,15918,30.8,300.0,1.0,712,45,0,Semiurban,0.1267,Y
Male,No,0,Graduate,No,67278,0,17.7,120.0,1.0,698,33,1,Semiurban,0.2192,Y
,Yes,0,Graduate,No,33181,20063,10.8,,1.0,850,59,2,Semiurban,0.0563,Y
Male,Yes,0,Graduate,Yes,28035,7511,25.0,360.0,1.0,729,21,1,Urban,0.1954,Y
Female,Yes,2,Not Graduate,Yes,25774,6414,,300.0,1.0,684,33,1,Semiurban,0.1771,Y
,Yes,0,Not Graduate,No,34075,31480,6.7,360.0,1.0,736,32,2,Rural,0.0284,Y
Female,Yes,3+,Not Graduate,No,49085,43999,22.6,300.0,1.0,613,38,0,Rural,0.0809,Y
Female,Yes,,Graduate,No,87558,33702,14.5,360.0,1.0,806,42,1,Semiurban,0.0332,Y
Male,Yes,3+,Graduate,No,77085,9156,24.7,360.0,1.0,722,43,1,Rural,0.0796,Y
Male,Yes,2,Graduate,No,19777,30827,12.0,120.0,1.0,692,43,0,Urban,0.1976,Y
Male,Yes,0,Not Graduate,No,29899,0,9.7,,1.0,683,45,0,Rural,0.0901,Y
Female,No,0,Graduate,No,84950,0,40.8,360.0,1.0,579,37,1,Rural,0.1334,Y
Male,Yes,0,Graduate,No,30775,48626,33.3,120.0,1.0,850,52,2,Semiurban,0.3495,Y
Male,Yes,0,Graduate,No,43111,28488,20.0,300.0,1.0,739,21,1,Rural,0.0931,Y
Male,Yes,0,Not Graduate,No,18908,61573,26.1,180.0,1.0,850,21,0,Semiurban,0.1802,Y
,No,0,Graduate,No,78946,0,32.7,360.0,1.0,699,46,1,Urban,0.1151,Y
Male,Yes,3+,Graduate,No,17045,18927,20.0,120.0,1.0,763,34,3,Rural,0.4633,Y
Male,Yes,0,Graduate,No,19508,0,9.7,360.0,0.0,668,57,0,Semiurban,0.1381,N
Female,Yes,2,Not Graduate,No,75012,8605,24.0,360.0,1.0,766,49,1,Semiurban,0.0797,Y
Male,Yes,3+,Graduate,No,115848,16613,36.6,180.0,1.0,681,44,1,Semiurban,0.1535,Y
Female,No,2,Graduate,No,38357,0,28.7,360.0,1.0,563,33,1,Rural,0.2078,N
Female,No,0,Graduate,No,43329,0,20.8,360.0,1.0,850,45,0,Semiurban,0.1333,Y
Female,Yes,0,Not Graduate,No,69852,26577,28.2,360.0,1.0,656,34,3,Urban,0.0812,N
Male,Yes,0,Not Graduate,No,51263,7815,17.6,360.0,1.0,850,39,0,Semiurban,0.0828,Y
Female,No,0,Graduate,No,36805,0,37.6,360.0,1.0,668,34,0,Rural,0.2838,Y
Female,Yes,0,Graduate,Yes,34797,0,45.1,360.0,1.0,846,41,0,Semiurban,0.36,Y
Male,No,2,Not Graduate,Yes,20264,0,9.2,240.0,0.0,655,35,1,Rural,0.1892,N
Male,No,,Graduate,No,49835,0,39.2,300.0,0.0,659,49,1,Rural,0.2622,N
Male,Yes,0,Not Graduate,No,42363,16958,76.9,360.0,1.0,665,43,0,Semiurban,0.3601,Y
Male,No,3+,Graduate,No,35635,0,27.5,180.0,0.0,565,32,0,Urban,0.4287,N
Male,Yes,0,Graduate,No,26879,65557,36.2,360.0,1.0,687,33,0,Urban,0.1088,Y
Male,No,0,Not Graduate,No,28275,0,13.6,360.0,1.0,735,24,1,Semiurban,0.1336,Y
Male,Yes,2,Graduate,Yes,60427,0,14.8,300.0,1.0,702,21,2,Semiurban,0.0816,Y
Female,,,Graduate,No,68929,0,17.7,300.0,0.0,553,48,0,Rural,0.0856,N
Male,Yes,1,Graduate,No,37663,20403,15.8,180.0,1.0,637,34,1,Rural,0.1512,Y
Female,No,0,Not Graduate,No,35731,0,9.1,180.0,1.0,645,25,0,Urban,0.1415,Y
Male,Yes,2,Graduate,Yes,28946,0,,300.0,1.0,758,43,1,Semiurban,0.2084,Y
Male,Yes,0,Graduate,No,70856,13199,33.2,360.0,1.0,647,30,1,Semiurban,0.1097,Y
,Yes,0,Not Graduate,No,45049,9972,9.2,360.0,1.0,611,37,1,Urban,0.0464,Y
Male,Yes,1,Graduate,No,53314,23205,22.4,300.0,0.0,603,24,0,Semiurban,0.0976,Y
Male,Yes,0,Graduate,Yes,53063,25209,22.0,300.0,1.0,514,45,2,Rural,0.0937,Y
Male,Yes,0,Graduate,No,38031,6143,16.8,240.0,1.0,709,39,2,Urban,0.1585,N
Male,Yes,0,Not Graduate,No,24768,21865,27.1,360.0,1.0,717,43,3,Urban,0.1614,Y
Female,Yes,0,Graduate,No,26955,9332,25.6,120.0,1.0,761,33,0,Urban,0.5879,Y
Male,Yes,0,Graduate,No,77959,34159,16.1,300.0,1.0,741,41,0,Urban,0.0479,Y
Female,Yes,1,Graduate,No,30858,6232,38.0,360.0,0.0,475,22,1,Semiurban,0.2846,N
Female,Yes,1,Not Graduate,No,36128,84758,28.1,360.0,1.0,693,63,2,Urban,0.0646,Y
Female,No,1,Not Graduate,Yes,25155,0,51.6,300.0,1.0,769,43,3,Rural,0.6837,N
Female,Yes,0,Graduate,Yes,24148,0,19.3,360.0,1.0,748,57,0,Urban,0.222,Y
Male,No,0,Graduate,No,30195,0,16.6,360.0,1.0,640,35,2,Semiurban,0.1527,Y
Male,No,2,Not Graduate,No,103177,0,17.7,240.0,1.0,747,26,1,Urban,0.0715,Y
Female,Yes,2,Graduate,No,61637,41082,40.7,360.0,0.0,672,33,0,Rural,0.1101,Y
Male,Yes,0,Not Graduate,No,34085,18178,18.4,240.0,1.0,622,38,0,Semiurban,0.1467,Y
Male,No,0,Graduate,Yes,76225,0,19.1,300.0,1.0,534,37,2,Rural,0.0835,Y
Female,Yes,0,Graduate,No,41104,0,65.1,360.0,1.0,850,58,0,Rural,0.4399,Y
Female,Yes,0,Graduate,No,87306,0,9.0,360.0,1.0,738,29,1,Semiurban,0.0286,Y
Female,No,1,Not Graduate,No,134036,0,24.9,300.0,1.0,669,31,1,Rural,0.0619,Y
Female,Yes,0,Graduate,No,74167,0,19.4,180.0,0.0,546,46,0,Urban,0.1453,Y
Female,No,1,Graduate,No,46503,0,17.3,360.0,1.0,723,21,2,Semiurban,0.1033,Y
Male,Yes,0,Graduate,No,62922,0,11.3,360.0,1.0,804,38,0,Urban,0.0499,Y
Female,,0,Graduate,No,44691,0,13.5,360.0,1.0,574,40,2,Rural,0.0839,Y
Male,Yes,2,Graduate,No,17712,50678,15.7,360.0,1.0,674,43,0,Rural,0.0638,Y
Male,Yes,0,Graduate,No,31974,42000,27.0,300.0,1.0,850,42,0,Rural,0.1217,Y
Female,Yes,0,Not Graduate,No,27562,12524,33.5,360.0,1.0,784,60,1,Urban,0.2321,Y
Male,Yes,3+,Graduate,No,31622,0,6.9,360.0,0.0,657,28,2,Urban,0.0606,N
Male,No,2,Not Graduate,No,108753,0,9.8,300.0,0.0,627,31,0,Urban,0.03,Y
Male,Yes,2,Graduate,No,77736,34733,27.9,240.0,1.0,738,45,1,Urban,0.1034,Y
Female,No,0,Graduate,No,55295,0,29.4,300.0,1.0,668,40,0,Urban,0.1772,Y
Male,Yes,0,Graduate,Yes,66581,28311,8.3,300.0,1.0,660,42,2,Urban,0.0292,Y
Female,Yes,3+,Not Graduate,No,17222,20501,33.9,300.0,1.0,783,23,3,Rural,0.2995,Y
Male,Yes,0,Not Graduate,,63837,10416,19.9,180.0,1.0,661,62,0,Semiurban,0.1489,Y
Female,Yes,2,Graduate,No,70956,17898,31.4,300.0,1.0,736,43,0,Semiurban,0.1178,Y
Female,Yes,0,Not Graduate,No,14474,25565,12.0,360.0,1.0,724,21,2,Semiurban,0.0833,Y
Male,Yes,0,Graduate,No,65031,26751,8.7,300.0,1.0,850,45,1,Semiurban,0.0316,Y
Male,No,3+,Graduate,No,21763,0,,360.0,1.0,696,26,0,Rural,0.2131,Y
Male,No,0,Graduate,No,16564,0,17.1,360.0,1.0,815,48,0,Semiurban,0.2867,Y
Female,Yes,0,Graduate,Yes,86091,0,16.6,300.0,1.0,774,24,1,Urban,0.0643,Y
Female,Yes,0,Graduate,Yes,26809,21090,15.9,240.0,0.0,579,49,1,Semiurban,0.1383,N
Female,Yes,0,Graduate,No,31009,12172,55.5,360.0,,478,25,0,Rural,0.357,N
Male,Yes,0,Graduate,Yes,72751,28806,7.2,300.0,1.0,705,27,0,Urban,0.0236,Y
Female,Yes,0,Not Graduate,No,38078,0,12.1,360.0,1.0,791,40,0,Semiurban,0.0883,Y
Female,Yes,0,Graduate,No,40535,27581,15.6,180.0,1.0,600,31,0,Urban,0.1272,Y
Female,No,2,Graduate,No,40093,0,20.4,120.0,0.0,665,32,0,Urban,0.424,N
Female,No,0,Not Graduate,No,52775,0,30.8,,,831,21,0,Rural,0.2432,Y
Male,Yes,3+,Not Graduate,No,39610,33424,33.8,360.0,1.0,719,34,0,Urban,0.1286,Y
Male,Yes,0,Not Graduate,Yes,46961,0,38.3,360.0,1.0,792,48,2,Urban,0.2265,Y
Female,Yes,1,Graduate,No,34483,0,26.8,240.0,1.0,723,59,0,Urban,0.3238,Y
Female,No,0,Not Graduate,No,52887,0,7.1,360.0,0.0,641,47,2,Rural,0.0373,N
Male,Yes,1,Not Graduate,No,51892,55703,7.4,180.0,1.0,844,46,1,Urban,0.0382,Y
Male,Yes,3+,Graduate,No,114570,0,40.0,360.0,1.0,570,21,1,Rural,0.097,Y
Male,No,2,Graduate,No,36658,0,38.5,120.0,0.0,521,38,2,Urban,0.8752,N
Male,Yes,1,Graduate,,40454,51262,29.4,,1.0,823,31,0,Rural,0.089,Y
Male,Yes,0,Graduate,No,49982,41993,12.3,360.0,1.0,839,21,1,Rural,0.0371,Y
Female,Yes,,Graduate,,71842,38270,16.6,120.0,1.0,583,24,1,Urban,0.1256,Y
Female,Yes,3+,Not Graduate,No,25699,110311,15.8,360.0,0.0,731,45,3,Urban,0.0323,N
Male,Yes,3+,Graduate,No,46713,0,10.9,360.0,1.0,479,32,0,Urban,0.0648,Y
Male,Yes,0,Not Graduate,No,12659,12155,23.5,360.0,1.0,766,22,0,Rural,0.2631,Y
Male,Yes,3+,Graduate,Yes,38725,26164,73.2,360.0,1.0,730,31,3,Urban,0.3134,N
Male,Yes,0,Graduate,No,75839,18301,14.9,360.0,0.0,524,41,0,Urban,0.044,Y
Female,No,0,Graduate,No,30851,0,43.7,360.0,1.0,650,31,3,Urban,0.3935,N
Female,Yes,0,Graduate,No,48456,52892,11.8,360.0,1.0,653,25,2,Urban,0.0323,Y
Male,Yes,0,Graduate,No,34049,91342,8.0,360.0,1.0,692,28,0,Urban,0.0177,Y
Female,No,2,Not Graduate,No,28863,0,36.3,360.0,1.0,850,48,0,Rural,0.3493,Y
Female,No,2,Graduate,No,72095,0,17.6,360.0,1.0,784,21,0,Rural,0.0678,Y
Female,No,2,Not Graduate,No,26301,0,43.1,360.0,0.0,719,35,0,Semiurban,0.4552,N
Male,Yes,1,Graduate,No,51353,7226,48.5,240.0,1.0,681,37,0,Semiurban,0.345,Y
Female,Yes,0,Graduate,No,51750,16683,17.0,360.0,1.0,731,30,3,Semiurban,0.069,Y
Male,No,1,Graduate,No,28972,0,45.0,240.0,1.0,614,27,1,Semiurban,0.6472,Y
Male,No,0,Graduate,No,47947,0,11.9,120.0,1.0,685,49,0,Semiurban,0.2068,Y
Male,Yes,2,Graduate,No,27793,21769,11.8,360.0,1.0,660,49,0,Semiurban,0.0661,Y
Male,No,1,Graduate,No,57578,0,38.2,240.0,1.0,754,39,1,Semiurban,0.2764,Y
Male,Yes,1,Graduate,No,22983,39835,7.9,360.0,1.0,646,32,0,Semiurban,0.0349,Y
Male,No,0,Not Graduate,No,37429,0,20.1,360.0,1.0,635,39,1,Urban,0.1492,N
Male,No,2,Graduate,No,39090,0,42.5,120.0,1.0,746,42,1,Urban,0.906,N
Female,No,0,Graduate,Yes,77380,0,44.3,240.0,1.0,705,37,2,Urban,0.2385,Y
Female,No,0,Graduate,Yes,47573,0,15.5,360.0,1.0,647,43,2,Semiurban,0.0905,Y
Male,No,2,Not Graduate,No,71504,0,36.8,360.0,1.0,634,34,0,Urban,0.143,Y
Female,Yes,0,Not Graduate,No,58533,0,10.2,360.0,0.0,527,21,0,Semiurban,0.0484,N
Female,Yes,2,Not Graduate,Yes,58346,6263,13.5,360.0,1.0,783,36,0,Semiurban,0.058,Y
Female,Yes,0,Graduate,No,37573,87062,23.1,240.0,1.0,748,46,0,Rural,0.0772,Y
Male,Yes,0,Graduate,No,73899,0,25.2,300.0,1.0,642,38,0,Urban,0.1137,Y
Female,No,2,Not Graduate,No,37120,0,10.7,360.0,1.0,646,42,0,Semiurban,0.0801,Y
Female,Yes,0,Graduate,Yes,18678,12240,61.4,360.0,1.0,607,35,0,Semiurban,0.5516,Y
Female,Yes,0,Graduate,Yes,39839,16315,6.5,300.0,1.0,675,36,0,Urban,0.0386,Y
,Yes,0,Graduate,No,55644,12801,20.7,300.0,1.0,721,40,0,Semiurban,0.1008,Y
Male,No,0,Graduate,No,19864,0,22.6,300.0,1.0,631,59,1,Rural,0.3792,N
Female,Yes,1,Graduate,No,28494,40600,7.0,360.0,1.0,850,47,3,Urban,0.0281,Y
Male,Yes,0,Graduate,Yes,23974,0,44.5,360.0,0.0,646,46,1,Rural,0.5156,N
Male,Yes,2,Graduate,No,65733,0,12.9,120.0,1.0,707,40,1,Rural,0.1635,Y
Male,No,2,Graduate,No,102378,0,21.3,300.0,0.0,598,23,2,Semiurban,0.0694,Y
Female,Yes,0,Not Graduate,No,39941,47818,24.5,300.0,1.0,585,51,0,Rural,0.0931,Y
Female,No,1,Graduate,Yes,57859,0,8.4,360.0,1.0,602,48,0,Semiurban,0.0403,Y
Male,Yes,1,Graduate,No,57111,0,10.6,360.0,1.0,829,42,3,Semiurban,0.0516,Y
Female,Yes,0,Graduate,No,96461,23981,51.3,360.0,1.0,850,38,2,Rural,0.1183,Y
Male,No,0,Graduate,No,32007,0,19.3,120.0,1.0,511,44,0,Urban,0.5025,Y
Female,Yes,0,Graduate,No,39738,0,4.0,240.0,1.0,752,35,0,Urban,0.0419,Y
Female,Yes,1,Graduate,No,37407,0,16.8,300.0,1.0,834,46,0,Urban,0.1497,Y
Female,Yes,1,Graduate,No,46059,35288,19.7,360.0,1.0,679,29,3,Semiurban,0.0673,Y
Female,Yes,0,Graduate,Yes,155152,14441,22.9,180.0,1.0,847,21,1,Urban,0.075,Y
Male,Yes,2,Not Graduate,Yes,45044,0,6.1,360.0,0.0,659,25,0,Rural,0.0376,N
Female,Yes,2,Graduate,No,28930,0,19.7,240.0,1.0,751,40,1,Semiurban,0.2837,Y
Male,Yes,1,Graduate,No,24903,21584,12.2,360.0,1.0,688,35,0,Rural,0.0729,Y
Female,Yes,2,Graduate,No,82977,12970,22.9,360.0,1.0,718,36,0,Urban,0.0663,Y
Female,No,0,Not Graduate,,28865,0,27.2,360.0,0.0,550,24,0,Urban,0.2617,N
Female,No,2,Graduate,No,61808,0,25.5,360.0,1.0,737,41,0,Urban,0.1146,Y
Male,Yes,1,Not Graduate,Yes,31576,8519,46.6,360.0,1.0,733,27,1,Urban,0.3228,Y
Female,Yes,2,Graduate,No,23545,0,74.8,300.0,1.0,671,43,1,Semiurban,1.0589,N
Male,Yes,0,Graduate,Yes,60030,8308,10.2,300.0,1.0,535,22,1,Rural,0.0498,Y
Male,Yes,0,Graduate,No,32358,0,16.0,,1.0,692,29,1,Urban,0.1373,Y
Female,Yes,0,Graduate,Yes,54869,9910,31.4,120.0,1.0,618,27,2,Semiurban,0.4039,Y
Male,Yes,0,Graduate,Yes,56934,42934,,360.0,1.0,609,44,0,Semiurban,0.0517,Y
Female,Yes,1,Graduate,No,58287,62468,3.9,360.0,0.0,528,33,0,Urban,0.009,Y
Male,Yes,0,Graduate,No,38790,7516,17.9,360.0,0.0,664,43,0,Semiurban,0.1074,Y
Male,Yes,2,Graduate,Yes,62511,66578,42.1,360.0,0.0,490,51,0,Urban,0.0906,N
Female,No,1,Graduate,No,27965,0,8.7,120.0,1.0,630,58,0,Rural,0.2592,Y
Male,Yes,1,Not Graduate,No,13003,0,22.9,360.0,1.0,774,41,2,Rural,0.4892,N
Male,Yes,0,Not Graduate,Yes,63161,26397,6.4,360.0,1.0,641,26,0,Urban,0.0199,Y
Female,No,3+,Graduate,Yes,48185,0,33.9,360.0,1.0,609,52,0,Semiurban,0.1954,Y
Male,Yes,2,Not Graduate,No,32694,9740,23.2,240.0,1.0,783,55,0,Urban,0.2278,N
Female,Yes,2,Graduate,No,21257,0,14.3,300.0,0.0,578,37,0,Semiurban,0.2242,N
Male,Yes,0,Graduate,No,16022,12556,15.6,360.0,1.0,716,53,0,Rural,0.1516,Y
Female,Yes,0,Graduate,No,45518,0,8.2,360.0,1.0,690,42,0,Rural,0.05,Y
Female,Yes,0,Graduate,No,101153,0,36.8,300.0,1.0,748,21,2,Urban,0.1213,Y
Female,No,0,Graduate,No,41387,0,12.4,300.0,1.0,772,31,0,Urban,0.0999,Y
Male,Yes,0,Graduate,No,37024,20554,27.1,360.0,1.0,699,32,0,Semiurban,0.1307,Y
Female,Yes,1,Graduate,No,43819,13038,11.3,360.0,1.0,575,34,2,Rural,0.0552,Y
Female,No,1,Graduate,No,131874,0,75.1,360.0,1.0,737,28,0,Rural,0.1582,Y
Female,,0,Not Graduate,No,64599,0,51.2,300.0,1.0,679,27,0,Urban,0.2642,Y
Male,Yes,0,Not Graduate,Yes,27812,62858,69.7,360.0,1.0,787,53,0,Rural,0.2135,Y
Female,No,2,Graduate,No,44984,0,74.8,120.0,1.0,629,21,2,Rural,1.3856,N
